UniqueKey	EastWest	Formation	Member	MidMemberAge	Order	Family	Subfamily	Tribe	Genus	Species	TaxonString	ComLocID	noSpecies	ComLoc_raw	ComLoc
23621	E	Koobi Fora	KBS	1.7	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	NA	ArtiodactylaGiraffidaeGiraffiniGiraffa	68	29	105 >< KBS	105 >< KBS
23622	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	stillei	ArtiodactylaGiraffidaeGiraffiniGiraffastillei	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23623	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	stillei	ArtiodactylaGiraffidaeGiraffiniGiraffastillei	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23624	E	Koobi Fora	KBS	1.7	Artiodactyla	Giraffidae	NA	Sivatheriini	Sivatherium	maurusium	ArtiodactylaGiraffidaeSivatheriiniSivatheriummaurusium	68	29	105 >< KBS	105 >< KBS
23625	E	Koobi Fora	KBS	1.7	Primates	Hominidae	Homininae	Hominini	Australopithecus	boisei	PrimatesHominidaeHomininaeHomininiAustralopithecusboisei	68	29	105 >< KBS	105 >< KBS
23626	E	Koobi Fora	Upper Burgi	1.91	Primates	Hominidae	Homininae	Hominini	Homo	NA	PrimatesHominidaeHomininaeHomininiHomo	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23627	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Colobinae	Colobini	Cercopithecoides	kimeui	PrimatesCercopithecidaeColobinaeColobiniCercopithecoideskimeui	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23628	E	Koobi Fora	Upper Burgi	1.91	Perissodactyla	Equidae	NA	NA	NA	NA	PerissodactylaEquidae	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23629	E	Koobi Fora	Upper Burgi	1.91	Perissodactyla	Equidae	NA	Equini	Equus	NA	PerissodactylaEquidaeEquiniEquus	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23630	E	Koobi Fora	KBS	1.7	Perissodactyla	Equidae	NA	Equini	Equus	NA	PerissodactylaEquidaeEquiniEquus	68	29	105 >< KBS	105 >< KBS
23631	E	Koobi Fora	KBS	1.7	Perissodactyla	Equidae	NA	Equini	Equus	NA	PerissodactylaEquidaeEquiniEquus	68	29	105 >< KBS	105 >< KBS
23632	E	Koobi Fora	KBS	1.7	Perissodactyla	Equidae	NA	Equini	Equus	koobiforensis	PerissodactylaEquidaeEquiniEquuskoobiforensis	68	29	105 >< KBS	105 >< KBS
23633	E	Koobi Fora	KBS	1.7	Perissodactyla	Equidae	NA	Equini	Equus	NA	PerissodactylaEquidaeEquiniEquus	68	29	105 >< KBS	105 >< KBS
23634	E	Koobi Fora	Upper Burgi	1.91	Perissodactyla	Equidae	NA	NA	NA	NA	PerissodactylaEquidae	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23635	E	Koobi Fora	KBS	1.7	Primates	Hominidae	Homininae	Hominini	Australopithecus	boisei	PrimatesHominidaeHomininaeHomininiAustralopithecusboisei	68	29	105 >< KBS	105 >< KBS
23636	E	Koobi Fora	Upper Burgi	1.91	Perissodactyla	Equidae	NA	Hipparionini	Hipparion	ethiopicum	PerissodactylaEquidaeHipparioniniHipparionethiopicum	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23637	E	Koobi Fora	KBS	1.7	Perissodactyla	Equidae	NA	Hipparionini	Hipparion	NA	PerissodactylaEquidaeHipparioniniHipparion	68	29	105 >< KBS	105 >< KBS
23638	E	Koobi Fora	Upper Burgi	1.91	Perissodactyla	Equidae	NA	Hipparionini	Hipparion	ethiopicum	PerissodactylaEquidaeHipparioniniHipparionethiopicum	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23639	E	Koobi Fora	Upper Burgi	1.91	Proboscidea	Elephantidae	NA	NA	Elephas	recki shungurensis	ProboscideaElephantidaeElephasrecki shungurensis	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23640	E	Koobi Fora	Upper Burgi	1.91	Proboscidea	Elephantidae	NA	NA	Loxodonta	adaurora kararae	ProboscideaElephantidaeLoxodontaadaurora kararae	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23641	E	Koobi Fora	Upper Burgi	1.91	Proboscidea	Elephantidae	NA	NA	Elephas	recki shungurensis	ProboscideaElephantidaeElephasrecki shungurensis	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23642	E	Koobi Fora	Upper Burgi	1.91	Proboscidea	Elephantidae	NA	NA	Elephas	recki shungurensis	ProboscideaElephantidaeElephasrecki shungurensis	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23643	E	Koobi Fora	Upper Burgi	1.91	Proboscidea	Elephantidae	NA	NA	Elephas	recki shungurensis	ProboscideaElephantidaeElephasrecki shungurensis	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23644	E	Koobi Fora	Upper Burgi	1.91	Proboscidea	Elephantidae	NA	NA	Elephas	recki shungurensis	ProboscideaElephantidaeElephasrecki shungurensis	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23645	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Suidae	Suinae	NA	Metridiochoerus	andrewsi	ArtiodactylaSuidaeSuinaeMetridiochoerusandrewsi	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23646	E	Koobi Fora	KBS	1.7	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	68	29	105 >< KBS	105 >< KBS
23647	E	Koobi Fora	KBS	1.7	Artiodactyla	Suidae	Suinae	NA	Metridiochoerus	andrewsi	ArtiodactylaSuidaeSuinaeMetridiochoerusandrewsi	68	29	105 >< KBS	105 >< KBS
23648	E	Koobi Fora	KBS	1.7	Artiodactyla	Suidae	Suinae	NA	Metridiochoerus	andrewsi	ArtiodactylaSuidaeSuinaeMetridiochoerusandrewsi	68	29	105 >< KBS	105 >< KBS
23649	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23650	E	Koobi Fora	UBM ﾖ Okote	1.67	Artiodactyla	Suidae	NA	NA	NA	NA	ArtiodactylaSuidae	NA	NA	105 >< UBM ﾖ Okote	NA
23651	E	Koobi Fora	KBS	1.7	Artiodactyla	Suidae	Suinae	NA	Metridiochoerus	andrewsi	ArtiodactylaSuidaeSuinaeMetridiochoerusandrewsi	68	29	105 >< KBS	105 >< KBS
23652	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23653	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23654	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23655	E	Koobi Fora	Upper Burgi	1.91	Proboscidea	Deinotheriidae	NA	NA	Deinotherium	bozasi	ProboscideaDeinotheriidaeDeinotheriumbozasi	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23656	E	Koobi Fora	Upper Burgi	1.91	Proboscidea	Deinotheriidae	NA	NA	Deinotherium	bozasi	ProboscideaDeinotheriidaeDeinotheriumbozasi	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23657	E	Koobi Fora	Upper Burgi	1.91	Proboscidea	Deinotheriidae	NA	NA	Deinotherium	bozasi	ProboscideaDeinotheriidaeDeinotheriumbozasi	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23658	E	Koobi Fora	KBS	1.7	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	isaaci	ArtiodactylaBovidaeAlcelaphiniMegalotragusisaaci	68	29	105 >< KBS	105 >< KBS
23659	E	Koobi Fora	KBS	1.7	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	isaaci	ArtiodactylaBovidaeAlcelaphiniMegalotragusisaaci	68	29	105 >< KBS	105 >< KBS
23660	E	Koobi Fora	KBS	1.7	Artiodactyla	Bovidae	NA	Bovini	Pelorovis	turkanensis	ArtiodactylaBovidaeBoviniPelorovisturkanensis	68	29	105 >< KBS	105 >< KBS
23661	E	Koobi Fora	KBS	1.7	Artiodactyla	Bovidae	NA	Bovini	Pelorovis	oldowayensis	ArtiodactylaBovidaeBoviniPelorovisoldowayensis	68	29	105 >< KBS	105 >< KBS
23662	E	Koobi Fora	KBS	1.7	Artiodactyla	Bovidae	NA	Alcelaphini	Connochaetes/Damaliscus	NA	ArtiodactylaBovidaeAlcelaphiniConnochaetes/Damaliscus	68	29	105 >< KBS	105 >< KBS
23663	E	Koobi Fora	KBS	1.7	Artiodactyla	Bovidae	NA	Reduncini	NA	NA	ArtiodactylaBovidaeReduncini	68	29	105 >< KBS	105 >< KBS
23664	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	isaaci	ArtiodactylaBovidaeAlcelaphiniMegalotragusisaaci	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23665	E	Koobi Fora	KBS	1.7	Primates	Cercopithecidae	Cercopithecinae	Cercopithecini	Cercopithecus	NA	PrimatesCercopithecidaeCercopithecinaeCercopitheciniCercopithecus	68	29	105 >< KBS	105 >< KBS
23666	E	Koobi Fora	Upper Burgi	1.91	Carnivora	Mustelidae	NA	NA	Torolutra	NA	CarnivoraMustelidaeTorolutra	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23667	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Colobinae	Colobini	Cercopithecoides	williamsi	PrimatesCercopithecidaeColobinaeColobiniCercopithecoideswilliamsi	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23668	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	ArtiodactylaBovidaeAntilopiniGazella	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23669	E	Koobi Fora	Upper Burgi	1.91	Carnivora	Felidae	NA	NA	Panthera	leo	CarnivoraFelidaePantheraleo	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23670	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Alcelaphini	Connochaetes	gentryi	ArtiodactylaBovidaeAlcelaphiniConnochaetesgentryi	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23671	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	ArtiodactylaBovidaeRedunciniKobussigmoidalis	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23672	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23673	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Reduncini	NA	NA	ArtiodactylaBovidaeReduncini	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23674	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	ArtiodactylaBovidaeRedunciniKobussigmoidalis	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23675	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Hippotragini	Hippotragus	gigas	ArtiodactylaBovidaeHippotraginiHippotragusgigas	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23676	E	Koobi Fora	KBS	1.7	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	ArtiodactylaBovidaeRedunciniKobussigmoidalis	68	29	105 >< KBS	105 >< KBS
23677	E	Koobi Fora	KBS	1.7	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	ArtiodactylaBovidaeRedunciniKobussigmoidalis	68	29	105 >< KBS	105 >< KBS
23678	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	nakuae	ArtiodactylaBovidaeTragelaphiniTragelaphusnakuae	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23679	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Antilopini	Gazella	praethomsoni	ArtiodactylaBovidaeAntilopiniGazellapraethomsoni	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23680	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	isaaci	ArtiodactylaBovidaeAlcelaphiniMegalotragusisaaci	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23681	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	strepsiceros maryanus	ArtiodactylaBovidaeTragelaphiniTragelaphusstrepsiceros maryanus	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23682	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Reduncini	NA	NA	ArtiodactylaBovidaeReduncini	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23683	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Alcelaphini	Connochaetes	gentryi	ArtiodactylaBovidaeAlcelaphiniConnochaetesgentryi	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23684	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Alcelaphini	Connochaetes	gentryi	ArtiodactylaBovidaeAlcelaphiniConnochaetesgentryi	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23685	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	ArtiodactylaBovidaeRedunciniKobussigmoidalis	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23686	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	melampus	ArtiodactylaBovidaeAepycerotiniAepycerosmelampus	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23687	E	Koobi Fora	KBS	1.7	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	simum	PerissodactylaRhinocerotidaeDicerotiniCeratotheriumsimum	68	29	105 >< KBS	105 >< KBS
23688	E	Koobi Fora	KBS	1.7	Perissodactyla	Rhinocerotidae	NA	Dicerotini	Ceratotherium	simum	PerissodactylaRhinocerotidaeDicerotiniCeratotheriumsimum	68	29	105 >< KBS	105 >< KBS
23689	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Alcelaphini	Connochaetes/Damaliscus	NA	ArtiodactylaBovidaeAlcelaphiniConnochaetes/Damaliscus	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23690	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	ArtiodactylaBovidaeRedunciniKobussigmoidalis	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23691	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Antilopini	Gazella	praethomsoni	ArtiodactylaBovidaeAntilopiniGazellapraethomsoni	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23692	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	ArtiodactylaBovidaeAntilopiniGazella	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23693	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	isaaci	ArtiodactylaBovidaeAlcelaphiniMegalotragusisaaci	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23694	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	lyrocera	ArtiodactylaBovidaeRedunciniMenelikialyrocera	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23695	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Antilopini	Antidorcas	recki	ArtiodactylaBovidaeAntilopiniAntidorcasrecki	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23696	E	Koobi Fora	KBS	1.7	Artiodactyla	Bovidae	NA	Alcelaphini	Damaliscus	eppsi	ArtiodactylaBovidaeAlcelaphiniDamaliscuseppsi	68	29	105 >< KBS	105 >< KBS
23697	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	strepsiceros	ArtiodactylaBovidaeTragelaphiniTragelaphusstrepsiceros	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23698	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	ArtiodactylaBovidaeRedunciniKobussigmoidalis	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23699	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	lyrocera	ArtiodactylaBovidaeRedunciniMenelikialyrocera	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23700	E	Koobi Fora	KBS	1.7	Artiodactyla	Bovidae	NA	Reduncini	NA	NA	ArtiodactylaBovidaeReduncini	68	29	105 >< KBS	105 >< KBS
23701	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	isaaci	ArtiodactylaBovidaeAlcelaphiniMegalotragusisaaci	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23702	E	Koobi Fora	KBS	1.7	Artiodactyla	Bovidae	NA	Bovini	Pelorovis	turkanensis	ArtiodactylaBovidaeBoviniPelorovisturkanensis	68	29	105 >< KBS	105 >< KBS
23703	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Bovini	Pelorovis	turkanensis	ArtiodactylaBovidaeBoviniPelorovisturkanensis	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23704	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	isaaci	ArtiodactylaBovidaeAlcelaphiniMegalotragusisaaci	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23705	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	isaaci	ArtiodactylaBovidaeAlcelaphiniMegalotragusisaaci	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23706	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	ArtiodactylaBovidaeRedunciniKobussigmoidalis	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23707	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Antilopini	Gazella	janenschi	ArtiodactylaBovidaeAntilopiniGazellajanenschi	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23708	E	Koobi Fora	KBS	1.7	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	ArtiodactylaBovidaeRedunciniKobussigmoidalis	68	29	105 >< KBS	105 >< KBS
23709	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	ArtiodactylaBovidaeAntilopiniGazella	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23710	E	Koobi Fora	KBS	1.7	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	isaaci	ArtiodactylaBovidaeAlcelaphiniMegalotragusisaaci	68	29	105 >< KBS	105 >< KBS
23711	E	Koobi Fora	KBS	1.7	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	68	29	105 >< KBS	105 >< KBS
23712	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Reduncini	NA	NA	ArtiodactylaBovidaeReduncini	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23713	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Tragelaphini	NA	NA	ArtiodactylaBovidaeTragelaphini	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23714	E	Koobi Fora	KBS	1.7	Artiodactyla	Bovidae	NA	Reduncini	NA	NA	ArtiodactylaBovidaeReduncini	68	29	105 >< KBS	105 >< KBS
23715	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	isaaci	ArtiodactylaBovidaeAlcelaphiniMegalotragusisaaci	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23716	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Antilopini	Gazella	praethomsoni	ArtiodactylaBovidaeAntilopiniGazellapraethomsoni	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23717	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Antilopini	Gazella	praethomsoni	ArtiodactylaBovidaeAntilopiniGazellapraethomsoni	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23718	E	Koobi Fora	KBS	1.7	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	isaaci	ArtiodactylaBovidaeAlcelaphiniMegalotragusisaaci	68	29	105 >< KBS	105 >< KBS
23719	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	ArtiodactylaBovidaeAntilopiniGazella	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23720	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Giraffidae	NA	Giraffini	Giraffa	NA	ArtiodactylaGiraffidaeGiraffiniGiraffa	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23721	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Antilopini	Gazella	NA	ArtiodactylaBovidaeAntilopiniGazella	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23722	E	Koobi Fora	Upper Burgi	1.91	Proboscidea	Elephantidae	NA	NA	Elephas	recki shungurensis	ProboscideaElephantidaeElephasrecki shungurensis	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23723	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Reduncini	Menelikia	lyrocera	ArtiodactylaBovidaeRedunciniMenelikialyrocera	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23724	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Alcelaphini	Damaliscus	eppsi	ArtiodactylaBovidaeAlcelaphiniDamaliscuseppsi	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23725	E	Koobi Fora	KBS	1.7	Artiodactyla	Bovidae	NA	Alcelaphini	Megalotragus	isaaci	ArtiodactylaBovidaeAlcelaphiniMegalotragusisaaci	68	29	105 >< KBS	105 >< KBS
23726	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Bovini	Pelorovis	turkanensis	ArtiodactylaBovidaeBoviniPelorovisturkanensis	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23727	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Reduncini	NA	NA	ArtiodactylaBovidaeReduncini	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23728	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	strepsiceros	ArtiodactylaBovidaeTragelaphiniTragelaphusstrepsiceros	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23729	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	ArtiodactylaBovidaeRedunciniKobussigmoidalis	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23730	E	Koobi Fora	KBS	1.7	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	ArtiodactylaBovidaeRedunciniKobussigmoidalis	68	29	105 >< KBS	105 >< KBS
23731	E	Koobi Fora	KBS	1.7	Artiodactyla	Bovidae	NA	Aepycerotini	Aepyceros	melampus	ArtiodactylaBovidaeAepycerotiniAepycerosmelampus	68	29	105 >< KBS	105 >< KBS
23732	E	Koobi Fora	KBS	1.7	Artiodactyla	Bovidae	NA	Reduncini	Kobus	sigmoidalis	ArtiodactylaBovidaeRedunciniKobussigmoidalis	68	29	105 >< KBS	105 >< KBS
23733	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Bovidae	NA	Tragelaphini	Tragelaphus	nakuae	ArtiodactylaBovidaeTragelaphiniTragelaphusnakuae	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23734	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	NA	NA	NA	NA	PrimatesCercopithecidae	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23735	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	NA	NA	NA	NA	PrimatesCercopithecidae	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23736	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	NA	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecus	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23737	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	NA	NA	NA	NA	PrimatesCercopithecidae	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23738	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	NA	NA	NA	NA	PrimatesCercopithecidae	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23739	E	Koobi Fora	KBS	1.7	Artiodactyla	Bovidae	NA	NA	NA	NA	ArtiodactylaBovidae	68	29	105 >< KBS	105 >< KBS
23740	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	scotti	ArtiodactylaSuidaeTetraconodontinaeNotochoerusscotti	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23741	E	Koobi Fora	Upper Burgi	1.91	Carnivora	Mustelidae	NA	NA	Torolutra	NA	CarnivoraMustelidaeTorolutra	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23742	E	Koobi Fora	Upper Burgi	1.91	Carnivora	Mustelidae	NA	NA	Torolutra	NA	CarnivoraMustelidaeTorolutra	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23743	E	Koobi Fora	Upper Burgi	1.91	Carnivora	Viverridae	NA	NA	Genetta	NA	CarnivoraViverridaeGenetta	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23744	E	Koobi Fora	Upper Burgi	1.91	Proboscidea	Elephantidae	NA	NA	Elephas	recki shungurensis	ProboscideaElephantidaeElephasrecki shungurensis	67	35	105 >< Upper Burgi	105 >< Upper Burgi
23745	E	Koobi Fora	KBS	1.7	Artiodactyla	Suidae	Suinae	NA	Metridiochoerus	andrewsi	ArtiodactylaSuidaeSuinaeMetridiochoerusandrewsi	68	29	105 >< KBS	105 >< KBS
23746	E	Koobi Fora	Upper Burgi	1.91	Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	67	35	105 >< Upper Burgi	105 >< Upper Burgi
